0,0
0.00628947478,0.00629135022
0.0125789496,0.0125827004
0.0188684243,0.0188740504
0.0251578991,0.0251654001
0.0314473739,0.0314567496
0.0377368487,0.0377480987
0.0440263235,0.0440394474
0.0503157983,0.0503307955
0.056605273,0.0566221431
0.0628947478,0.06291349
0.0691842226,0.0692048361
0.0754736974,0.0754961814
0.0817631722,0.0817875259
0.0880526469,0.0880788693
0.0943421217,0.0943702118
0.100631597,0.100661553
0.106921071,0.106952893
0.113210546,0.113244232
0.119500021,0.11953557
0.125789496,0.125826906
0.13207897,0.13211824
0.138368445,0.138409573
0.14465792,0.144700905
0.150947395,0.150992235
0.15723687,0.157283563
0.163526344,0.163574889
0.169815819,0.169866213
0.176105294,0.176157535
0.182394769,0.182448855
0.188684243,0.188740173
0.194973718,0.195031489
0.201263193,0.201322803
0.207552668,0.207614114
0.213842143,0.213905423
0.220131617,0.220196729
0.226421092,0.226488032
0.232710567,0.232779333
0.239000042,0.239070632
0.245289516,0.245361927
0.251578991,0.25165322
0.257868466,0.257944509
0.264157941,0.264235796
0.270447416,0.27052708
0.27673689,0.27681836
0.283026365,0.283109637
0.28931584,0.289400911
0.295605315,0.295692182
0.30189479,0.301983449
0.308184264,0.308274712
0.314473739,0.314565972
0.320763214,0.320857229
0.327052689,0.327148481
0.333342163,0.33343973
0.339631638,0.339730975
0.345921113,0.346022216
0.352210588,0.352313453
0.358500063,0.358604686
0.364789537,0.364895915
0.371079012,0.37118714
0.377368487,0.37747836
0.383657962,0.383769576
0.389947436,0.390060787
0.396236911,0.396351994
0.402526386,0.402643197
0.408815861,0.408934395
0.415105336,0.415225588
0.42139481,0.421516776
0.427684285,0.42780796
0.43397376,0.434099139
0.440263235,0.440390313
0.44655271,0.446681481
0.452842184,0.452972645
0.459131659,0.459263803
0.465421134,0.465554957
0.471710609,0.471846104
0.478000083,0.478137247
0.484289558,0.484428384
0.490579033,0.490719516
0.496868508,0.497010642
0.503157983,0.503301762
0.509447457,0.509592877
0.515736932,0.515883986
0.522026407,0.522175089
0.528315882,0.528466186
0.534605356,0.534757278
0.540894831,0.541048363
0.547184306,0.547339442
0.553473781,0.553630515
0.559763256,0.559921582
0.56605273,0.566212643
0.572342205,0.572503697
0.57863168,0.578794745
0.584921155,0.585085787
0.59121063,0.591376822
0.597500104,0.59766785
0.603789579,0.603958872
0.610079054,0.610249887
0.616368529,0.616540895
0.622658003,0.622831896
0.628947478,0.629122891
0.635236953,0.635413879
0.641526428,0.641704859
0.647815903,0.647995833
0.654105377,0.654286799
0.660394852,0.660577758
0.666684327,0.66686871
0.672973802,0.673159655
0.679263276,0.679450592
0.685552751,0.685741522
0.691842226,0.692032445
0.698131701,0.69832336
0.704421176,0.704614267
0.71071065,0.710905167
0.717000125,0.717196059
0.7232896,0.723486943
0.729579075,0.729777819
0.735868549,0.736068688
0.742158024,0.742359548
0.748447499,0.748650401
0.754736974,0.754941246
0.761026449,0.761232082
0.767315923,0.767522911
0.773605398,0.773813731
0.779894873,0.780104543
0.786184348,0.786395346
0.792473823,0.792686142
0.798763297,0.798976929
0.805052772,0.805267707
0.811342247,0.811558477
0.817631722,0.817849238
0.823921196,0.824139991
0.830210671,0.830430735
0.836500146,0.836721471
0.842789621,0.843012197
0.849079096,0.849302915
0.85536857,0.855593624
0.861658045,0.861884324
0.86794752,0.868175015
0.874236995,0.874465697
0.880526469,0.88075637
0.886815944,0.887047034
0.893105419,0.893337689
0.899394894,0.899628335
0.905684369,0.905918971
0.911973843,0.912209598
0.918263318,0.918500216
0.924552793,0.924790824
0.930842268,0.931081423
0.937131743,0.937372013
0.943421217,0.943662593
0.949710692,0.949953163
0.956000167,0.956243724
0.962289642,0.962534275
0.968579116,0.968824817
0.974868591,0.975115348
0.981158066,0.98140587
0.987447541,0.987696383
0.993737016,0.993986885
1.00002649,1.00027738
1.00631597,1.00656786
1.01260544,1.01285833
1.01889491,1.0191488
1.02518439,1.02543925
1.03147386,1.03172969
1.03776334,1.03802012
1.04405281,1.04431054
1.05034229,1.05060096
1.05663176,1.05689136
1.06292124,1.06318175
1.06921071,1.06947213
1.07550019,1.0757625
1.08178966,1.08205286
1.08807914,1.08834321
1.09436861,1.09463355
1.10065809,1.10092388
1.10694756,1.1072142
1.11323704,1.11350451
1.11952651,1.1197948
1.12581599,1.12608509
1.13210546,1.13237537
1.13839494,1.13866563
1.14468441,1.14495589
1.15097389,1.15124613
1.15726336,1.15753636
1.16355283,1.16382659
1.16984231,1.1701168
1.17613178,1.176407
1.18242126,1.18269719
1.18871073,1.18898737
1.19500021,1.19527754
1.20128968,1.20156769
1.20757916,1.20785784
1.21386863,1.21414797
1.22015811,1.2204381
1.22644758,1.22672821
1.23273706,1.23301831
1.23902653,1.2393084
1.24531601,1.24559848
1.25160548,1.25188855
1.25789496,1.25817861
1.26418443,1.26446865
1.27047391,1.27075869
1.27676338,1.27704871
1.28305286,1.28333872
1.28934233,1.28962872
1.29563181,1.29591871
1.30192128,1.30220869
1.30821075,1.30849866
1.31450023,1.31478861
1.3207897,1.32107856
1.32707918,1.32736849
1.33336865,1.33365841
1.33965813,1.33994832
1.3459476,1.34623822
1.35223708,1.35252811
1.35852655,1.35881798
1.36481603,1.36510784
1.3711055,1.3713977
1.37739498,1.37768754
1.38368445,1.38397737
1.38997393,1.39026718
1.3962634,1.39655699
1.40255288,1.40284678
1.40884235,1.40913656
1.41513183,1.41542634
1.4214213,1.42171609
1.42771078,1.42800584
1.43400025,1.43429558
1.44028973,1.4405853
1.4465792,1.44687501
1.45286867,1.45316471
1.45915815,1.4594544
1.46544762,1.46574408
1.4717371,1.47203375
1.47802657,1.4783234
1.48431605,1.48461304
1.49060552,1.49090267
1.496895,1.49719229
1.50318447,1.5034819
1.50947395,1.50977149
1.51576342,1.51606108
1.5220529,1.52235065
1.52834237,1.52864021
1.53463185,1.53492976
1.54092132,1.54121929
1.5472108,1.54750882
1.55350027,1.55379833
1.55978975,1.56008783
1.56607922,1.56637732
1.5723687,1.57266679
1.57865817,1.57895626
1.58494765,1.58524571
1.59123712,1.59153516
1.59752659,1.59782459
1.60381607,1.604114
1.61010554,1.61040341
1.61639502,1.61669281
1.62268449,1.62298219
1.62897397,1.62927156
1.63526344,1.63556092
1.64155292,1.64185027
1.64784239,1.6481396
1.65413187,1.65442893
1.66042134,1.66071824
1.66671082,1.66700754
1.67300029,1.67329683
1.67928977,1.6795861
1.68557924,1.68587537
1.69186872,1.69216462
1.69815819,1.69845387
1.70444767,1.7047431
1.71073714,1.71103231
1.71702662,1.71732152
1.72331609,1.72361072
1.72960557,1.7298999
1.73589504,1.73618907
1.74218451,1.74247823
1.74847399,1.74876738
1.75476346,1.75505652
1.76105294,1.76134564
1.76734241,1.76763476
1.77363189,1.77392386
1.77992136,1.78021295
1.78621084,1.78650203
1.79250031,1.7927911
1.79878979,1.79908015
1.80507926,1.8053692
1.81136874,1.81165823
1.81765821,1.81794725
1.82394769,1.82423626
1.83023716,1.83052526
1.83652664,1.83681425
1.84281611,1.84310323
1.84910559,1.84939219
1.85539506,1.85568115
1.86168454,1.86197009
1.86797401,1.86825902
1.87426349,1.87454794
1.88055296,1.88083685
1.88684243,1.88712574
1.89313191,1.89341463
1.89942138,1.8997035
1.90571086,1.90599237
1.91200033,1.91228122
1.91828981,1.91857006
1.92457928,1.92485889
1.93086876,1.93114771
1.93715823,1.93743652
1.94344771,1.94372532
1.94973718,1.9500141
1.95602666,1.95630288
1.96231613,1.96259164
1.96860561,1.9688804
1.97489508,1.97516914
1.98118456,1.98145787
1.98747403,1.98774659
1.99376351,1.9940353
2.00005298,2.000324
2.00634246,2.00661269
2.01263193,2.01290137
2.01892141,2.01919004
2.02521088,2.02547869
2.03150035,2.03176734
2.03778983,2.03805597
2.0440793,2.0443446
2.05036878,2.05063321
2.05665825,2.05692182
2.06294773,2.06321041
2.0692372,2.069499
2.07552668,2.07578757
2.08181615,2.08207613
2.08810563,2.08836468
2.0943951,2.09465323
2.10068458,2.10094176
2.10697405,2.10723028
2.11326353,2.11351879
2.119553,2.11980729
2.12584248,2.12609578
2.13213195,2.13238427
2.13842143,2.13867274
2.1447109,2.1449612
2.15100038,2.15124965
2.15728985,2.15753809
2.16357932,2.16382652
2.1698688,2.17011495
2.17615827,2.17640336
2.18244775,2.18269176
2.18873722,2.18898016
2.1950267,2.19526854
2.20131617,2.20155691
2.20760565,2.20784528
2.21389512,2.21413363
2.2201846,2.22042198
2.22647407,2.22671031
2.23276355,2.23299864
2.23905302,2.23928696
2.2453425,2.24557527
2.25163197,2.25186357
2.25792145,2.25815186
2.26421092,2.26444014
2.2705004,2.27072841
2.27678987,2.27701667
2.28307935,2.28330493
2.28936882,2.28959317
2.2956583,2.29588141
2.30194777,2.30216963
2.30823724,2.30845785
2.31452672,2.31474606
2.32081619,2.32103426
2.32710567,2.32732246
2.33339514,2.33361064
2.33968462,2.33989881
2.34597409,2.34618698
2.35226357,2.35247514
2.35855304,2.35876329
2.36484252,2.36505143
2.37113199,2.37133956
2.37742147,2.37762769
2.38371094,2.38391581
2.39000042,2.39020392
2.39628989,2.39649202
2.40257937,2.40278011
2.40886884,2.4090682
2.41515832,2.41535627
2.42144779,2.42164434
2.42773727,2.4279324
2.43402674,2.43422046
2.44031622,2.4405085
2.44660569,2.44679654
2.45289516,2.45308457
2.45918464,2.4593726
2.46547411,2.46566061
2.47176359,2.47194862
2.47805306,2.47823662
2.48434254,2.48452462
2.49063201,2.4908126
2.49692149,2.49710058
2.50321096,2.50338856
2.50950044,2.50967652
2.51578991,2.51596448
2.52207939,2.52225243
2.52836886,2.52854038
2.53465834,2.53482832
2.54094781,2.54111625
2.54723729,2.54740417
2.55352676,2.55369209
2.55981624,2.55998
2.56610571,2.56626791
2.57239519,2.57255581
2.57868466,2.5788437
2.58497414,2.58513159
2.59126361,2.59141947
2.59755308,2.59770734
2.60384256,2.60399521
2.61013203,2.61028307
2.61642151,2.61657093
2.62271098,2.62285878
2.62900046,2.62914662
2.63528993,2.63543446
2.64157941,2.64172229
2.64786888,2.64801012
2.65415836,2.65429794
2.66044783,2.66058576
2.66673731,2.66687357
2.67302678,2.67316137
2.67931626,2.67944917
2.68560573,2.68573696
2.69189521,2.69202475
2.69818468,2.69831254
2.70447416,2.70460032
2.71076363,2.71088809
2.71705311,2.71717586
2.72334258,2.72346362
2.72963206,2.72975138
2.73592153,2.73603914
2.742211,2.74232689
2.74850048,2.74861463
2.75478995,2.75490238
2.76107943,2.76119011
2.7673689,2.76747784
2.77365838,2.77376557
2.77994785,2.7800533
2.78623733,2.78634102
2.7925268,2.79262873
2.79881628,2.79891644
2.80510575,2.80520415
2.81139523,2.81149185
2.8176847,2.81777955
2.82397418,2.82406725
2.83026365,2.83035494
2.83655313,2.83664263
2.8428426,2.84293031
2.84913208,2.849218
2.85542155,2.85550567
2.86171103,2.86179335
2.8680005,2.86808102
2.87428998,2.87436869
2.88057945,2.88065636
2.88686892,2.88694402
2.8931584,2.89323168
2.89944787,2.89951933
2.90573735,2.90580699
2.91202682,2.91209464
2.9183163,2.91838229
2.92460577,2.92466993
2.93089525,2.93095758
2.93718472,2.93724522
2.9434742,2.94353285
2.94976367,2.94982049
2.95605315,2.95610812
2.96234262,2.96239576
2.9686321,2.96868338
2.97492157,2.97497101
2.98121105,2.98125864
2.98750052,2.98754626
2.99379,2.99383388
3.00007947,3.0001215
3.00636895,3.00640912
3.01265842,3.01269674
3.0189479,3.01898435
3.02523737,3.02527197
3.03152684,3.03155958
3.03781632,3.03784719
3.04410579,3.0441348
3.05039527,3.05042241
3.05668474,3.05671002
3.06297422,3.06299762
3.06926369,3.06928523
3.07555317,3.07557283
3.08184264,3.08186044
3.08813212,3.08814804
3.09442159,3.09443565
3.10071107,3.10072325
3.10700054,3.10701085
3.11329002,3.11329845
3.11957949,3.11958605
3.12586897,3.12587365
3.13215844,3.13216125
3.13844792,3.13844885
3.14473739,3.14473645
3.15102687,3.15102405
3.15731634,3.15731165
3.16360582,3.16359926
3.16989529,3.16988686
3.17618476,3.17617446
3.18247424,3.18246206
3.18876371,3.18874966
3.19505319,3.19503726
3.20134266,3.20132487
3.20763214,3.20761247
3.21392161,3.21390008
3.22021109,3.22018768
3.22650056,3.22647529
3.23279004,3.2327629
3.23907951,3.23905051
3.24536899,3.24533812
3.25165846,3.25162573
3.25794794,3.25791334
3.26423741,3.26420095
3.27052689,3.27048857
3.27681636,3.27677619
3.28310584,3.2830638
3.28939531,3.28935142
3.29568479,3.29563905
3.30197426,3.30192667
3.30826374,3.30821429
3.31455321,3.31450192
3.32084268,3.32078955
3.32713216,3.32707718
3.33342163,3.33336482
3.33971111,3.33965245
3.34600058,3.34594009
3.35229006,3.35222773
3.35857953,3.35851537
3.36486901,3.36480302
3.37115848,3.37109067
3.37744796,3.37737832
3.38373743,3.38366597
3.39002691,3.38995363
3.39631638,3.39624129
3.40260586,3.40252895
3.40889533,3.40881662
3.41518481,3.41510429
3.42147428,3.42139196
3.42776376,3.42767963
3.43405323,3.43396731
3.44034271,3.44025499
3.44663218,3.44654268
3.45292166,3.45283037
3.45921113,3.45911806
3.4655006,3.46540575
3.47179008,3.47169345
3.47807955,3.47798116
3.48436903,3.48426886
3.4906585,3.49055658
3.49694798,3.49684429
3.50323745,3.50313201
3.50952693,3.50941973
3.5158164,3.51570746
3.52210588,3.5219952
3.52839535,3.52828293
3.53468483,3.53457067
3.5409743,3.54085842
3.54726378,3.54714617
3.55355325,3.55343392
3.55984273,3.55972168
3.5661322,3.56600945
3.57242168,3.57229722
3.57871115,3.57858499
3.58500063,3.58487277
3.5912901,3.59116055
3.59757958,3.59744834
3.60386905,3.60373614
3.61015852,3.61002394
3.616448,3.61631174
3.62273747,3.62259955
3.62902695,3.62888737
3.63531642,3.63517519
3.6416059,3.64146302
3.64789537,3.64775085
3.65418485,3.65403869
3.66047432,3.66032653
3.6667638,3.66661438
3.67305327,3.67290224
3.67934275,3.6791901
3.68563222,3.68547797
3.6919217,3.69176584
3.69821117,3.69805372
3.70450065,3.70434161
3.71079012,3.7106295
3.7170796,3.7169174
3.72336907,3.7232053
3.72965855,3.72949321
3.73594802,3.73578113
3.7422375,3.74206906
3.74852697,3.74835699
3.75481644,3.75464493
3.76110592,3.76093287
3.76739539,3.76722083
3.77368487,3.77350878
3.77997434,3.77979675
3.78626382,3.78608472
3.79255329,3.7923727
3.79884277,3.79866069
3.80513224,3.80494868
3.81142172,3.81123669
3.81771119,3.81752469
3.82400067,3.82381271
3.83029014,3.83010073
3.83657962,3.83638876
3.84286909,3.8426768
3.84915857,3.84896485
3.85544804,3.8552529
3.86173752,3.86154097
3.86802699,3.86782903
3.87431647,3.87411711
3.88060594,3.8804052
3.88689542,3.88669329
3.89318489,3.89298139
3.89947436,3.8992695
3.90576384,3.90555762
3.91205331,3.91184574
3.91834279,3.91813388
3.92463226,3.92442202
3.93092174,3.93071017
3.93721121,3.93699833
3.94350069,3.94328649
3.94979016,3.94957467
3.95607964,3.95586285
3.96236911,3.96215104
3.96865859,3.96843925
3.97494806,3.97472746
3.98123754,3.98101567
3.98752701,3.9873039
3.99381649,3.99359214
4.00010596,3.99988038
4.00639544,4.00616864
4.01268491,4.0124569
4.01897439,4.01874517
4.02526386,4.02503345
4.03155334,4.03132174
4.03784281,4.03761004
4.04413228,4.04389835
4.05042176,4.05018667
4.05671123,4.05647499
4.06300071,4.06276333
4.06929018,4.06905167
4.07557966,4.07534003
4.08186913,4.08162839
4.08815861,4.08791677
4.09444808,4.09420515
4.10073756,4.10049354
4.10702703,4.10678195
4.11331651,4.11307036
4.11960598,4.11935878
4.12589546,4.12564721
4.13218493,4.13193566
4.13847441,4.13822411
4.14476388,4.14451257
4.15105336,4.15080104
4.15734283,4.15708952
4.16363231,4.16337801
4.16992178,4.16966652
4.17621126,4.17595503
4.18250073,4.18224355
4.1887902,4.18853208
4.19507968,4.19482062
4.20136915,4.20110918
4.20765863,4.20739774
4.2139481,4.21368631
4.22023758,4.21997489
4.22652705,4.22626349
4.23281653,4.23255209
4.239106,4.23884071
4.24539548,4.24512933
4.25168495,4.25141797
4.25797443,4.25770661
4.2642639,4.26399527
4.27055338,4.27028394
4.27684285,4.27657262
4.28313233,4.28286131
4.2894218,4.28915
4.29571128,4.29543871
4.30200075,4.30172744
4.30829023,4.30801617
4.3145797,4.31430491
4.32086918,4.32059366
4.32715865,4.32688243
4.33344812,4.3331712
4.3397376,4.33945999
4.34602707,4.34574879
4.35231655,4.3520376
4.35860602,4.35832641
4.3648955,4.36461524
4.37118497,4.37090409
4.37747445,4.37719294
4.38376392,4.3834818
4.3900534,4.38977068
4.39634287,4.39605956
4.40263235,4.40234846
4.40892182,4.40863737
4.4152113,4.41492629
4.42150077,4.42121522
4.42779025,4.42750416
4.43407972,4.43379312
4.4403692,4.44008208
4.44665867,4.44637106
4.45294815,4.45266004
4.45923762,4.45894904
4.4655271,4.46523805
4.47181657,4.47152708
4.47810604,4.47781611
4.48439552,4.48410515
4.49068499,4.49039421
4.49697447,4.49668328
4.50326394,4.50297236
4.50955342,4.50926145
4.51584289,4.51555055
4.52213237,4.52183966
4.52842184,4.52812879
4.53471132,4.53441793
4.54100079,4.54070707
4.54729027,4.54699624
4.55357974,4.55328541
4.55986922,4.55957459
4.56615869,4.56586379
4.57244817,4.57215299
4.57873764,4.57844221
4.58502712,4.58473144
4.59131659,4.59102068
4.59760607,4.59730994
4.60389554,4.6035992
4.61018502,4.60988848
4.61647449,4.61617777
4.62276396,4.62246707
4.62905344,4.62875638
4.63534291,4.63504571
4.64163239,4.64133504
4.64792186,4.64762439
4.65421134,4.65391375
4.66050081,4.66020312
4.66679029,4.6664925
4.67307976,4.6727819
4.67936924,4.6790713
4.68565871,4.68536072
4.69194819,4.69165015
4.69823766,4.69793959
4.70452714,4.70422905
4.71081661,4.71051851
4.71710609,4.71680799
4.72339556,4.72309748
4.72968504,4.72938698
4.73597451,4.73567649
4.74226399,4.74196602
4.74855346,4.74825555
4.75484294,4.7545451
4.76113241,4.76083466
4.76742188,4.76712423
4.77371136,4.77341381
4.78000083,4.77970341
4.78629031,4.78599302
4.79257978,4.79228263
4.79886926,4.79857227
4.80515873,4.80486191
4.81144821,4.81115156
4.81773768,4.81744123
4.82402716,4.8237309
4.83031663,4.83002059
4.83660611,4.83631029
4.84289558,4.84260001
4.84918506,4.84888973
4.85547453,4.85517947
4.86176401,4.86146921
4.86805348,4.86775897
4.87434296,4.87404874
4.88063243,4.88033853
4.88692191,4.88662832
4.89321138,4.89291812
4.89950086,4.89920794
4.90579033,4.90549777
4.9120798,4.91178761
4.91836928,4.91807746
4.92465875,4.92436733
4.93094823,4.9306572
4.9372377,4.93694709
4.94352718,4.94323699
4.94981665,4.9495269
4.95610613,4.95581682
4.9623956,4.96210675
4.96868508,4.96839669
4.97497455,4.97468665
4.98126403,4.98097662
4.9875535,4.98726659
4.99384298,4.99355658
5.00013245,4.99984658
5.00642193,5.0061366
5.0127114,5.01242662
5.01900088,5.01871665
5.02529035,5.0250067
5.03157983,5.03129676
5.0378693,5.03758682
5.04415878,5.0438769
5.05044825,5.05016699
5.05673772,5.0564571
5.0630272,5.06274721
5.06931667,5.06903733
5.07560615,5.07532747
5.08189562,5.08161761
5.0881851,5.08790777
5.09447457,5.09419794
5.10076405,5.10048812
5.10705352,5.10677831
5.113343,5.11306851
5.11963247,5.11935872
5.12592195,5.12564894
5.13221142,5.13193918
5.1385009,5.13822942
5.14479037,5.14451967
5.15107985,5.15080994
5.15736932,5.15710022
5.1636588,5.1633905
5.16994827,5.1696808
5.17623775,5.17597111
5.18252722,5.18226143
5.1888167,5.18855176
5.19510617,5.1948421
5.20139564,5.20113245
5.20768512,5.20742281
5.21397459,5.21371318
5.22026407,5.22000356
5.22655354,5.22629395
5.23284302,5.23258435
5.23913249,5.23887476
5.24542197,5.24516518
5.25171144,5.25145562
5.25800092,5.25774606
5.26429039,5.26403651
5.27057987,5.27032697
5.27686934,5.27661745
5.28315882,5.28290793
5.28944829,5.28919842
5.29573777,5.29548892
5.30202724,5.30177944
5.30831672,5.30806996
5.31460619,5.31436049
5.32089567,5.32065103
5.32718514,5.32694158
5.33347462,5.33323214
5.33976409,5.33952271
5.34605356,5.34581329
5.35234304,5.35210388
5.35863251,5.35839448
5.36492199,5.36468509
5.37121146,5.37097571
5.37750094,5.37726634
5.38379041,5.38355697
5.39007989,5.38984762
5.39636936,5.39613827
5.40265884,5.40242894
5.40894831,5.40871961
5.41523779,5.41501029
5.42152726,5.42130098
5.42781674,5.42759168
5.43410621,5.43388239
5.44039569,5.44017311
5.44668516,5.44646384
5.45297464,5.45275457
5.45926411,5.45904532
5.46555359,5.46533607
5.47184306,5.47162683
5.47813254,5.4779176
5.48442201,5.48420838
5.49071148,5.49049917
5.49700096,5.49678996
5.50329043,5.50308076
5.50957991,5.50937158
5.51586938,5.5156624
5.52215886,5.52195323
5.52844833,5.52824406
5.53473781,5.53453491
5.54102728,5.54082576
5.54731676,5.54711662
5.55360623,5.55340749
5.55989571,5.55969836
5.56618518,5.56598925
5.57247466,5.57228014
5.57876413,5.57857104
5.58505361,5.58486195
5.59134308,5.59115286
5.59763256,5.59744378
5.60392203,5.60373471
5.61021151,5.61002565
5.61650098,5.6163166
5.62279046,5.62260755
5.62907993,5.62889851
5.6353694,5.63518947
5.64165888,5.64148045
5.64794835,5.64777143
5.65423783,5.65406242
5.6605273,5.66035341
5.66681678,5.66664441
5.67310625,5.67293542
5.67939573,5.67922644
5.6856852,5.68551746
5.69197468,5.69180849
5.69826415,5.69809952
5.70455363,5.70439056
5.7108431,5.71068161
5.71713258,5.71697266
5.72342205,5.72326372
5.72971153,5.72955479
5.736001,5.73584586
5.74229048,5.74213694
5.74857995,5.74842803
5.75486943,5.75471912
5.7611589,5.76101022
5.76744838,5.76730132
5.77373785,5.77359243
5.78002732,5.77988354
5.7863168,5.78617467
5.79260627,5.79246579
5.79889575,5.79875692
5.80518522,5.80504806
5.8114747,5.8113392
5.81776417,5.81763035
5.82405365,5.8239215
5.83034312,5.83021266
5.8366326,5.83650383
5.84292207,5.84279499
5.84921155,5.84908617
5.85550102,5.85537735
5.8617905,5.86166853
5.86807997,5.86795972
5.87436945,5.87425091
5.88065892,5.88054211
5.8869484,5.88683331
5.89323787,5.89312452
5.89952735,5.89941573
5.90581682,5.90570695
5.9121063,5.91199817
5.91839577,5.91828939
5.92468524,5.92458062
5.93097472,5.93087185
5.93726419,5.93716309
5.94355367,5.94345433
5.94984314,5.94974558
5.95613262,5.95603683
5.96242209,5.96232808
5.96871157,5.96861933
5.97500104,5.97491059
5.98129052,5.98120186
5.98757999,5.98749313
5.99386947,5.9937844
6.00015894,6.00007567
6.00644842,6.00636695
6.01273789,6.01265823
6.01902737,6.01894951
6.02531684,6.0252408
6.03160632,6.03153209
6.03789579,6.03782338
6.04418527,6.04411468
6.05047474,6.05040597
6.05676422,6.05669727
6.06305369,6.06298858
6.06934316,6.06927988
6.07563264,6.07557119
6.08192211,6.0818625
6.08821159,6.08815382
6.09450106,6.09444513
6.10079054,6.10073645
6.10708001,6.10702777
6.11336949,6.11331909
6.11965896,6.11961042
6.12594844,6.12590174
6.13223791,6.13219307
6.13852739,6.1384844
6.14481686,6.14477573
6.15110634,6.15106707
6.15739581,6.1573584
6.16368529,6.16364974
6.16997476,6.16994108
6.17626424,6.17623241
6.18255371,6.18252375
6.18884319,6.1888151
6.19513266,6.19510644
6.20142214,6.20139778
6.20771161,6.20768913
6.21400108,6.21398047
6.22029056,6.22027182
6.22658003,6.22656316
6.23286951,6.23285451
6.23915898,6.23914586
6.24544846,6.24543721
6.25173793,6.25172856
6.25802741,6.25801991
6.26431688,6.26431126
6.27060636,6.27060261
6.27689583,6.27689396
6.28318531,6.28318531
